ORT-ID;BEZEICHNUNG;STANDORT;DATUM;WOCHENTAG;ARBEITSTAG;KENNZAHL;RICHTUNG;ORT-RICHTUNG ID;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;TAGESTOTAL
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-03-25;Sonntag;Wochenende;Durchschnittlicher Tagesverkehr (DTV);2;109212;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-03-26;Montag;Werktage;"Durchschnittlicher Tagesverkehr (DTV);Durchschnittlicher Werktagsverkehr (DWV)";1;109211;2;0;0;1;3;4;14;73;76;64;51;63;56;64;76;79;79;134;71;44;29;11;15;3;1012
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-03-27;Dienstag;Werktage;"Durchschnittlicher Tagesverkehr (DTV);Durchschnittlicher Werktagsverkehr (DWV)";2;109212;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-03-27;Dienstag;Werktage;"Durchschnittlicher Tagesverkehr (DTV);Durchschnittlicher Werktagsverkehr (DWV)";4;109214;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-03-28;Mittwoch;Werktage;"Durchschnittlicher Tagesverkehr (DTV);Durchschnittlicher Werktagsverkehr (DWV)";6;109216;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-03-30;Freitag;Werktage;"Durchschnittlicher Tagesverkehr (DTV);Durchschnittlicher Werktagsverkehr (DWV)";1;109211;3;3;1;0;3;1;3;5;6;17;23;36;35;33;42;43;50;45;24;20;12;9;7;5;426
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-03-30;Freitag;Werktage;"Durchschnittlicher Tagesverkehr (DTV);Durchschnittlicher Werktagsverkehr (DWV)";6;109216;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-03-31;Samstag;Wochenende;Durchschnittlicher Tagesverkehr (DTV);2;109212;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-04-02;Montag;Werktage;"Durchschnittlicher Tagesverkehr (DTV);Durchschnittlicher Werktagsverkehr (DWV)";1;109211;1;4;2;3;0;1;2;3;16;25;31;39;26;33;26;42;32;25;27;18;16;16;4;8;400
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-04-03;Dienstag;Werktage;"Durchschnittlicher Tagesverkehr (DTV);Durchschnittlicher Werktagsverkehr (DWV)";1;109211;5;1;0;2;3;7;20;83;79;54;45;62;50;65;52;72;83;139;78;35;24;15;5;7;986
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-04-03;Dienstag;Werktage;"Durchschnittlicher Tagesverkehr (DTV);Durchschnittlicher Werktagsverkehr (DWV)";4;109214;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-04-04;Mittwoch;Werktage;"Durchschnittlicher Tagesverkehr (DTV);Durchschnittlicher Werktagsverkehr (DWV)";2;109212;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-04-05;Donnerstag;Werktage;"Durchschnittlicher Tagesverkehr (DTV);Durchschnittlicher Werktagsverkehr (DWV)";1;109211;3;2;0;2;3;4;19;77;102;57;49;63;76;65;43;65;92;144;90;44;23;24;10;9;1066
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-04-05;Donnerstag;Werktage;"Durchschnittlicher Tagesverkehr (DTV);Durchschnittlicher Werktagsverkehr (DWV)";3;109213;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-04-06;Freitag;Werktage;"Durchschnittlicher Tagesverkehr (DTV);Durchschnittlicher Werktagsverkehr (DWV)";2;109212;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-04-07;Samstag;Wochenende;Durchschnittlicher Tagesverkehr (DTV);4;109214;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-04-08;Sonntag;Wochenende;Durchschnittlicher Tagesverkehr (DTV);2;109212;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-04-09;Montag;Werktage;"Durchschnittlicher Tagesverkehr (DTV);Durchschnittlicher Werktagsverkehr (DWV)";5;109215;4;3;1;1;1;12;46;118;123;104;68;65;97;97;79;55;99;105;104;89;48;33;23;14;1389
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-04-10;Dienstag;Werktage;"Durchschnittlicher Tagesverkehr (DTV);Durchschnittlicher Werktagsverkehr (DWV)";2;109212;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-04-10;Dienstag;Werktage;"Durchschnittlicher Tagesverkehr (DTV);Durchschnittlicher Werktagsverkehr (DWV)";3;109213;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-04-10;Dienstag;Werktage;"Durchschnittlicher Tagesverkehr (DTV);Durchschnittlicher Werktagsverkehr (DWV)";4;109214;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-04-10;Dienstag;Werktage;"Durchschnittlicher Tagesverkehr (DTV);Durchschnittlicher Werktagsverkehr (DWV)";6;109216;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-04-11;Mittwoch;Werktage;"Durchschnittlicher Tagesverkehr (DTV);Durchschnittlicher Werktagsverkehr (DWV)";4;109214;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-04-13;Freitag;Werktage;"Durchschnittlicher Tagesverkehr (DTV);Durchschnittlicher Werktagsverkehr (DWV)";6;109216;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-04-14;Samstag;Wochenende;Durchschnittlicher Tagesverkehr (DTV);6;109216;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-04-17;Dienstag;Werktage;"Durchschnittlicher Tagesverkehr (DTV);Durchschnittlicher Werktagsverkehr (DWV)";2;109212;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-04-18;Mittwoch;Werktage;"Durchschnittlicher Tagesverkehr (DTV);Durchschnittlicher Werktagsverkehr (DWV)";1;109211;3;0;2;0;2;1;27;65;74;52;47;65;54;66;72;55;78;108;77;34;40;16;13;7;958
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-04-18;Mittwoch;Werktage;"Durchschnittlicher Tagesverkehr (DTV);Durchschnittlicher Werktagsverkehr (DWV)";2;109212;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-04-18;Mittwoch;Werktage;"Durchschnittlicher Tagesverkehr (DTV);Durchschnittlicher Werktagsverkehr (DWV)";4;109214;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-04-18;Mittwoch;Werktage;"Durchschnittlicher Tagesverkehr (DTV);Durchschnittlicher Werktagsverkehr (DWV)";6;109216;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-04-19;Donnerstag;Werktage;"Durchschnittlicher Tagesverkehr (DTV);Durchschnittlicher Werktagsverkehr (DWV)";5;109215;6;4;0;2;7;19;56;133;123;88;60;81;82;107;109;102;90;127;122;61;55;43;34;21;1532
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-04-21;Samstag;Wochenende;Durchschnittlicher Tagesverkehr (DTV);2;109212;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-04-22;Sonntag;Wochenende;Durchschnittlicher Tagesverkehr (DTV);6;109216;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-04-25;Mittwoch;Werktage;"Durchschnittlicher Tagesverkehr (DTV);Durchschnittlicher Werktagsverkehr (DWV)";3;109213;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-04-25;Mittwoch;Werktage;"Durchschnittlicher Tagesverkehr (DTV);Durchschnittlicher Werktagsverkehr (DWV)";6;109216;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-04-26;Donnerstag;Werktage;"Durchschnittlicher Tagesverkehr (DTV);Durchschnittlicher Werktagsverkehr (DWV)";4;109214;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-04-26;Donnerstag;Werktage;"Durchschnittlicher Tagesverkehr (DTV);Durchschnittlicher Werktagsverkehr (DWV)";6;109216;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-04-27;Freitag;Werktage;"Durchschnittlicher Tagesverkehr (DTV);Durchschnittlicher Werktagsverkehr (DWV)";2;109212;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-04-27;Freitag;Werktage;"Durchschnittlicher Tagesverkehr (DTV);Durchschnittlicher Werktagsverkehr (DWV)";4;109214;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-04-28;Samstag;Wochenende;Durchschnittlicher Tagesverkehr (DTV);3;109213;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-04-28;Samstag;Wochenende;Durchschnittlicher Tagesverkehr (DTV);5;109215;16;10;4;2;3;5;20;43;60;68;86;77;64;68;79;97;84;87;62;39;29;35;31;27;1096
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-04-28;Samstag;Wochenende;Durchschnittlicher Tagesverkehr (DTV);6;109216;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-04-29;Sonntag;Wochenende;Durchschnittlicher Tagesverkehr (DTV);3;109213;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-04-30;Montag;Werktage;"Durchschnittlicher Tagesverkehr (DTV);Durchschnittlicher Werktagsverkehr (DWV)";3;109213;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-05-01;Dienstag;Werktage;"Durchschnittlicher Tagesverkehr (DTV);Durchschnittlicher Werktagsverkehr (DWV)";5;109215;4;5;0;5;4;23;55;136;141;91;103;128;118;135;141;138;114;133;126;87;82;36;34;17;1856
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-05-02;Mittwoch;Werktage;"Durchschnittlicher Tagesverkehr (DTV);Durchschnittlicher Werktagsverkehr (DWV)";6;109216;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-05-03;Donnerstag;Werktage;"Durchschnittlicher Tagesverkehr (DTV);Durchschnittlicher Werktagsverkehr (DWV)";2;109212;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-05-03;Donnerstag;Werktage;"Durchschnittlicher Tagesverkehr (DTV);Durchschnittlicher Werktagsverkehr (DWV)";4;109214;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-05-03;Donnerstag;Werktage;"Durchschnittlicher Tagesverkehr (DTV);Durchschnittlicher Werktagsverkehr (DWV)";6;109216;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-05-05;Samstag;Wochenende;Durchschnittlicher Tagesverkehr (DTV);3;109213;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-05-06;Sonntag;Wochenende;Durchschnittlicher Tagesverkehr (DTV);3;109213;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-05-06;Sonntag;Wochenende;Durchschnittlicher Tagesverkehr (DTV);4;109214;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-05-07;Montag;Werktage;"Durchschnittlicher Tagesverkehr (DTV);Durchschnittlicher Werktagsverkehr (DWV)";1;109211;0;2;5;3;2;5;35;182;231;143;166;200;130;195;181;201;166;179;136;58;40;34;23;5;2322
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-05-07;Montag;Werktage;"Durchschnittlicher Tagesverkehr (DTV);Durchschnittlicher Werktagsverkehr (DWV)";6;109216;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-05-08;Dienstag;Werktage;"Durchschnittlicher Tagesverkehr (DTV);Durchschnittlicher Werktagsverkehr (DWV)";6;109216;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-05-10;Donnerstag;Werktage;"Durchschnittlicher Tagesverkehr (DTV);Durchschnittlicher Werktagsverkehr (DWV)";2;109212;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-05-11;Freitag;Werktage;"Durchschnittlicher Tagesverkehr (DTV);Durchschnittlicher Werktagsverkehr (DWV)";2;109212;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-05-11;Freitag;Werktage;"Durchschnittlicher Tagesverkehr (DTV);Durchschnittlicher Werktagsverkehr (DWV)";3;109213;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-05-11;Freitag;Werktage;"Durchschnittlicher Tagesverkehr (DTV);Durchschnittlicher Werktagsverkehr (DWV)";6;109216;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-05-13;Sonntag;Wochenende;Durchschnittlicher Tagesverkehr (DTV);2;109212;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-05-14;Montag;Werktage;"Durchschnittlicher Tagesverkehr (DTV);Durchschnittlicher Werktagsverkehr (DWV)";4;109214;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-05-16;Mittwoch;Werktage;"Durchschnittlicher Tagesverkehr (DTV);Durchschnittlicher Werktagsverkehr (DWV)";5;109215;6;1;1;0;3;13;57;125;141;90;91;95;105;116;112;91;105;129;139;74;48;42;27;17;1628
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-05-17;Donnerstag;Werktage;"Durchschnittlicher Tagesverkehr (DTV);Durchschnittlicher Werktagsverkehr (DWV)";5;109215;9;5;2;3;3;12;55;124;145;81;80;92;102;116;88;84;80;127;118;90;63;49;28;15;1571
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-05-18;Freitag;Werktage;"Durchschnittlicher Tagesverkehr (DTV);Durchschnittlicher Werktagsverkehr (DWV)";2;109212;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-05-18;Freitag;Werktage;"Durchschnittlicher Tagesverkehr (DTV);Durchschnittlicher Werktagsverkehr (DWV)";6;109216;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-05-19;Samstag;Wochenende;Durchschnittlicher Tagesverkehr (DTV);2;109212;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-05-20;Sonntag;Wochenende;Durchschnittlicher Tagesverkehr (DTV);1;109211;9;5;6;4;2;2;4;8;10;23;28;41;31;28;41;30;44;37;42;19;27;19;6;6;472
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-05-20;Sonntag;Wochenende;Durchschnittlicher Tagesverkehr (DTV);5;109215;13;7;8;4;4;1;9;6;14;23;42;30;35;51;61;56;64;59;48;41;26;26;15;15;658
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-05-21;Montag;Werktage;"Durchschnittlicher Tagesverkehr (DTV);Durchschnittlicher Werktagsverkehr (DWV)";5;109215;10;3;1;0;0;2;8;12;15;28;29;49;47;57;47;62;68;64;55;56;40;26;24;10;713
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-05-22;Dienstag;Werktage;"Durchschnittlicher Tagesverkehr (DTV);Durchschnittlicher Werktagsverkehr (DWV)";1;109211;3;2;2;2;2;6;28;88;93;57;67;73;56;58;76;92;106;197;170;50;51;23;13;5;1320
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-05-22;Dienstag;Werktage;"Durchschnittlicher Tagesverkehr (DTV);Durchschnittlicher Werktagsverkehr (DWV)";2;109212;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-05-22;Dienstag;Werktage;"Durchschnittlicher Tagesverkehr (DTV);Durchschnittlicher Werktagsverkehr (DWV)";5;109215;8;5;0;1;6;15;47;140;148;95;97;108;108;122;101;88;89;127;150;91;66;44;25;14;1695
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-05-23;Mittwoch;Werktage;"Durchschnittlicher Tagesverkehr (DTV);Durchschnittlicher Werktagsverkehr (DWV)";6;109216;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-05-25;Freitag;Werktage;"Durchschnittlicher Tagesverkehr (DTV);Durchschnittlicher Werktagsverkehr (DWV)";1;109211;8;1;1;0;2;5;24;80;95;55;80;76;61;70;79;70;119;209;106;47;33;35;50;17;1323
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-05-25;Freitag;Werktage;"Durchschnittlicher Tagesverkehr (DTV);Durchschnittlicher Werktagsverkehr (DWV)";3;109213;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-05-25;Freitag;Werktage;"Durchschnittlicher Tagesverkehr (DTV);Durchschnittlicher Werktagsverkehr (DWV)";4;109214;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-05-26;Samstag;Wochenende;Durchschnittlicher Tagesverkehr (DTV);1;109211;3;2;6;2;2;4;5;14;30;55;69;67;41;47;52;47;47;35;36;31;29;8;14;18;664
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-05-26;Samstag;Wochenende;Durchschnittlicher Tagesverkehr (DTV);3;109213;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-05-26;Samstag;Wochenende;Durchschnittlicher Tagesverkehr (DTV);6;109216;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-05-28;Montag;Werktage;"Durchschnittlicher Tagesverkehr (DTV);Durchschnittlicher Werktagsverkehr (DWV)";1;109211;3;2;5;2;3;4;27;63;75;54;55;75;51;69;69;65;79;138;81;52;20;36;15;11;1054
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-05-28;Montag;Werktage;"Durchschnittlicher Tagesverkehr (DTV);Durchschnittlicher Werktagsverkehr (DWV)";6;109216;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-05-29;Dienstag;Werktage;"Durchschnittlicher Tagesverkehr (DTV);Durchschnittlicher Werktagsverkehr (DWV)";1;109211;6;6;2;0;3;5;20;74;54;45;62;57;54;58;42;68;70;150;82;42;25;24;27;9;985
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-05-29;Dienstag;Werktage;"Durchschnittlicher Tagesverkehr (DTV);Durchschnittlicher Werktagsverkehr (DWV)";2;109212;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-05-29;Dienstag;Werktage;"Durchschnittlicher Tagesverkehr (DTV);Durchschnittlicher Werktagsverkehr (DWV)";5;109215;9;4;1;0;3;17;57;148;121;79;85;88;110;120;65;66;89;123;128;81;57;41;35;18;1545
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-05-30;Mittwoch;Werktage;"Durchschnittlicher Tagesverkehr (DTV);Durchschnittlicher Werktagsverkehr (DWV)";2;109212;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-05-30;Mittwoch;Werktage;"Durchschnittlicher Tagesverkehr (DTV);Durchschnittlicher Werktagsverkehr (DWV)";6;109216;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-05-31;Donnerstag;Werktage;"Durchschnittlicher Tagesverkehr (DTV);Durchschnittlicher Werktagsverkehr (DWV)";1;109211;2;1;1;0;1;3;22;73;72;42;61;92;71;53;70;63;76;168;100;43;35;14;18;11;1092
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-05-31;Donnerstag;Werktage;"Durchschnittlicher Tagesverkehr (DTV);Durchschnittlicher Werktagsverkehr (DWV)";4;109214;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-06-01;Freitag;Werktage;"Durchschnittlicher Tagesverkehr (DTV);Durchschnittlicher Werktagsverkehr (DWV)";3;109213;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-06-01;Freitag;Werktage;"Durchschnittlicher Tagesverkehr (DTV);Durchschnittlicher Werktagsverkehr (DWV)";6;109216;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10921;St.Gallen Stadt Dufour/Winkelr;47.4282764173,9.37228887828;2018-06-02;Samstag;Wochenende;Durchschnittlicher Tagesverkehr (DTV);1;109211;8;2;2;0;3;4;6;14;22;45;42;41;43;45;46;43;35;38;45;29;21;20;18;14;586
